date;data_mean_global;data_mean_nh;data_mean_sh
0589-07-15;276.539657319678;275.623564926068;277.455749713288
0589-08-15;274.93520331456;272.561151120878;277.309255508242
0589-09-15;274.893597689129;272.657160431959;277.130034946299
0589-10-15;275.928552182025;274.764431988962;277.092672375088
0589-11-15;276.931068570236;276.641638821076;277.220498319397
0589-12-15;277.566187391515;277.882369280351;277.250005502679
0590-01-15;278.024411289436;278.703631232765;277.345191346107
0590-02-15;278.405209183283;279.357549417369;277.452868949196
0590-03-15;278.744969646734;279.997913301296;277.492025992173
0590-04-15;278.983540677521;280.530534342081;277.436547012962
0590-05-15;278.925979321539;280.433029148216;277.418929494863
0590-06-15;278.192562306013;278.91796488065;277.467159731376
0590-07-15;276.552237856635;275.636145463025;277.468330250245
0590-08-15;274.949090772309;272.575038578627;277.323142965991
0590-09-15;274.908726180273;272.672288923103;277.145163437443
0590-10-15;275.94480351202;274.780683318957;277.108923705083
0590-11-15;276.948279557401;276.658849808241;277.237709306562
0590-12-15;277.584189696838;277.900371585674;277.268007808002
0591-01-15;278.043044995755;278.722264939084;277.363825052426
0591-02-15;278.424322810284;279.37666304437;277.471982576197
0591-03-15;278.764420150953;280.017363805515;277.511476496392
0591-04-15;279.003193452343;280.550187116903;277.456199787783
0591-05-15;278.945708197199;280.452758023876;277.438658370523
0591-06-15;278.212249549594;278.937652124231;277.486846974957
0591-07-15;276.57177417207;275.65568177846;277.48786656568
0591-08-15;274.968375300381;272.594323106699;277.342427494063
0591-09-15;274.927666498613;272.691229241443;277.164103755783
0591-10-15;275.963315635109;274.799195442046;277.127435828172
0591-11-15;276.966288785049;276.676859035889;277.25571853421
0591-12-15;277.601640452651;277.917822341487;277.285458563815
0592-01-15;278.059906873355;278.739126816684;277.380686930026
0592-02-15;278.440590650212;279.392930884298;277.488250416125
0592-03-15;278.780114040674;280.033057695236;277.527170386113
0592-04-15;279.018358726242;280.565352390802;277.471365061683
0592-05-15;278.960415436582;280.467465263259;277.453365609906
0592-06-15;278.226594582688;278.951997157325;277.501192008051
0592-07-15;276.585878074024;275.669785680414;277.501970467634
0592-08-15;274.982384393264;272.608332199582;277.356436586946
0592-09-15;274.941752351417;272.705315094247;277.178189608587
0592-10-15;275.977675063746;274.813554870683;277.141795256809
0592-11-15;276.981140611186;276.691710862026;277.270570360347
0592-12-15;277.617189196609;277.933371085444;277.301007307773
0593-01-15;278.076319666516;278.755539609845;277.397099723187
0593-02-15;278.457996846919;279.410337081005;277.505656612832
0593-03-15;278.79860521823;280.051548872792;277.545661563669
0593-04-15;279.03798868491;280.58498234947;277.490995020351
0593-05-15;278.981200199584;280.488250026261;277.474150372908
0593-06-15;278.248512396209;278.973914970846;277.523109821572
0593-07-15;276.608869407206;275.692777013596;277.524961800816
0593-08-15;275.00635193821;272.632299744528;277.380404131892
0593-09-15;274.96656102319;272.73012376602;277.20299828036
0593-10-15;276.00315200037;274.839031807307;277.167272193433
0593-11-15;277.007077017939;276.717647268779;277.2965067671
0593-12-15;277.643365600718;277.959547489553;277.327183711882
0594-01-15;278.102524363284;278.781744306613;277.423304419955
0594-02-15;278.484026330806;279.436366564892;277.53168609672
0594-03-15;278.824264182852;280.077207837414;277.571320528291
0594-04-15;279.063090023041;280.610083687601;277.516096358481
0594-05-15;279.005565003156;280.512614829833;277.49851517648
0594-06-15;278.271969956309;278.997372530946;277.546567381672
0594-07-15;276.63125721408;275.71516482047;277.54734960769
0594-08-15;275.027515681261;272.653463487579;277.401567874943
0594-09-15;274.986354590978;272.749917333808;277.222791848148
0594-10-15;276.021437480611;274.857317287548;277.185557673674
0594-11-15;277.023725120624;276.734295371464;277.313154869785
0594-12-15;277.658270052999;277.974451941835;277.342088164163
0595-01-15;278.115619106502;278.794839049831;277.436399163173
0595-02-15;278.495286506512;279.447626740598;277.542946272425
0595-03-15;278.833706132808;280.08664978737;277.580762478247
0595-04-15;279.070771289217;280.617764953777;277.523777624658
0595-05-15;279.011584327733;280.51863415441;277.504534501057
0595-06-15;278.276467281677;279.001869856314;277.55106470704
0595-07-15;276.634413682839;275.718321289229;277.550506076449
0595-08-15;275.029553636221;272.655501442539;277.403605829903
0595-09-15;274.987537575158;272.751100317988;277.223974832328
0595-10-15;276.02207023724;274.857950044177;277.186190430303
0595-11-15;277.024152520643;276.734722771483;277.313582269804
0595-12-15;277.658837703449;277.975019592284;277.342655814613
0596-01-15;278.116622661958;278.795842605287;277.437402718629
0596-02-15;278.496968262963;279.44930849705;277.544628028877
0596-03-15;278.836255027658;280.08919868222;277.583311373097
0596-04-15;279.074322901286;280.621316565846;277.527329236726
0596-05-15;279.016220877255;280.523270703932;277.509171050579
0596-06-15;278.282217630303;279.00762020494;277.556815055666
0596-07-15;276.641253333632;275.725160940022;277.557345727242
0596-08-15;275.037404733662;272.66335253998;277.411456927344
0596-09-15;274.996268905142;272.759831647972;277.232706162312
0596-10-15;276.031497227078;274.867377034015;277.195617420141
0596-11-15;277.034037855333;276.744608106173;277.323467604494
0596-12-15;277.668930583728;277.985112472564;277.352748694892
0597-01-15;278.126722219539;278.805942162868;277.44750227621
0597-02-15;278.506929429772;279.459269663858;277.554589195685
0597-03-15;278.845988535831;280.098932190393;277.59304488127
0597-04-15;279.083795283172;280.630788947732;277.536801618613
0597-05-15;279.025454465414;280.532504292091;277.518404638738
0597-06-15;278.291290557507;279.016693132144;277.56588798287
0597-07-15;276.650299532865;275.734207139255;277.566391926475
0597-08-15;275.046613938119;272.672561744437;277.420666131801
0597-09-15;275.00588664823;272.76944939106;277.2423239054
0597-10-15;276.041824842414;274.877704649351;277.205945035477
0597-11-15;277.045432202058;276.756002452898;277.334861951219
0597-12-15;277.681762345079;277.997944233915;277.365580456243
0598-01-15;278.141287612393;278.820507555722;277.462067669064
0598-02-15;278.523438787302;279.475779021388;277.571098553216
0598-03-15;278.864566307504;280.117509962066;277.611622652943
0598-04-15;279.10448003475;280.65147369931;277.55748637019
0598-05-15;279.048198878954;280.555248705631;277.541149052278
0598-06-15;278.31596143136;279.041364005997;277.590558856723
0598-07-15;276.676677781678;275.760585388068;277.592770175288
0598-08-15;275.074394592832;272.70034239915;277.448446786514
0598-09-15;275.034678856079;272.798241598909;277.271116113249
0598-10-15;276.071151866931;274.907031673868;277.235272059994
0598-11-15;277.074731522667;276.785301773507;277.364161271828
0598-12-15;277.710432327551;278.026614216387;277.394250438715
0599-01-15;278.168813553264;278.848033496593;277.489593609935
0599-02-15;278.549414319536;279.501754553622;277.597074085449
0599-03-15;278.888693400495;280.141637055057;277.635749745934
0599-04-15;279.126568994322;280.673562658882;277.579575329763
0599-05-15;279.06816834736;280.575218174037;277.561118520684
0599-06-15;278.333838387282;279.059240961919;277.608435812645
0599-07-15;276.692597540228;275.776505146618;277.608689933838
0599-08-15;275.088600805552;272.71454861187;277.462652999234
0599-09-15;275.04752351094;272.81108625377;277.28396076811
0599-10-15;276.083095288333;274.91897509527;277.247215481396
0599-11-15;277.086342357875;276.796912608715;277.375772107036
0599-12-15;277.722343494813;278.038525383649;277.406161605977
0600-01-15;278.189373572063;278.868593515392;277.510153628734
0600-02-15;278.570681106699;279.523021340785;277.618340872612
0600-03-15;278.910443555069;280.163387209631;277.657499900508
0600-04-15;279.148557273659;280.695550938219;277.6015636091
0600-05-15;279.090147583015;280.597197409692;277.583097756339
0600-06-15;278.355559485014;279.080962059651;277.630156910377
0600-07-15;276.713809480002;275.797717086392;277.629901873612
0600-08-15;275.109050641535;272.734998447853;277.483102835217
0600-09-15;275.066956371505;272.830519114335;277.303393628675
0600-10-15;276.101254376056;274.937134182993;277.265374569119
0600-11-15;277.102968949536;276.813539200376;277.392398698697
0600-12-15;277.737197605848;278.053379494684;277.421015717012
0601-01-15;278.194511256671;278.8737312;277.515291313342
0601-02-15;278.574447095939;279.526787330025;277.622106861852
0601-03-15;278.913451758457;280.166395413019;277.660508103896
0601-04-15;279.151377569715;280.698371234275;277.604383905155
0601-05-15;279.093268295243;280.60031812192;277.586218468567
0601-06-15;278.359387371689;279.084789946326;277.633984797052
0601-07-15;276.718669734168;275.802577340558;277.634762127778
0601-08-15;275.115186891006;272.741134697324;277.489239084688
0601-09-15;275.074530678865;272.838093421695;277.310967936035
0601-10-15;276.110347238659;274.946227045596;277.274467431722
0601-11-15;277.113579299506;276.824149550346;277.403009048667
0601-12-15;277.74924281008;278.065424698915;277.433060921244
0602-01-15;278.207827116829;278.887047060158;277.5286071735
0602-02-15;278.588787848456;279.541128082543;277.63644761437
0602-03-15;278.928505189643;280.181448844205;277.675561535082
0602-04-15;279.166852932397;280.713846596957;277.619859267838
0602-05-15;279.108928473699;280.615978300376;277.601878647023
0602-06-15;278.375048945648;279.100451520285;277.649646371011
0602-07-15;276.73420297881;275.8181105852;277.65029537242
0602-08-15;275.130515776963;272.756463583281;277.504567970645
0602-09-15;275.089632872222;272.853195615052;277.326070129392
0602-10-15;276.125254100951;274.961133907888;277.289374294014
0602-11-15;277.128375887721;276.838946138561;277.417805636882
0602-12-15;277.764067876657;278.080249765493;277.447885987821
0603-01-15;278.222873109658;278.902093052987;277.543653166329
0603-02-15;278.604300910882;279.556641144968;277.651960676796
0603-03-15;278.944776488291;280.197720142853;277.69183283373
0603-04-15;279.184149043607;280.731142708167;277.637155379048
0603-05-15;279.127457414066;280.634507240743;277.62040758739
0603-06-15;278.394959919393;279.12036249403;277.669557344756
0603-07-15;276.755586377782;275.839493984172;277.671678771392
0603-08-15;275.153403180637;272.779350986955;277.527455374319
0603-09-15;275.113997047698;272.877559790528;277.350434304868
0603-10-15;276.151009002957;274.986888809894;277.31512919602
0603-11-15;277.155376658612;276.865946909452;277.444806407773
0603-12-15;277.792110846414;278.10829273525;277.475928957578
0604-01-15;278.251695795889;278.930915739218;277.57247585256
0604-02-15;278.633582018819;279.585922252905;277.681241784732
0604-03-15;278.974141832779;280.227085487341;277.721198178218
0604-04-15;279.213234953765;280.760228618325;277.666241289205
0604-05-15;279.155949709182;280.662999535859;277.648899882506
0604-06-15;278.42259450919;279.147997083827;277.697191934553
0604-07-15;276.782149262417;275.866056868807;277.698241656027
0604-08-15;275.178730450701;272.804678257019;277.552782644383
0604-09-15;275.137974884217;272.901537627047;277.374412141387
0604-10-15;276.173573677393;275.00945348433;277.337693870456
0604-11-15;277.176514532859;276.887084783699;277.46594428202
0604-12-15;277.811858372801;278.128040261637;277.495676483965
0605-01-15;278.270139517181;278.94935946051;277.590919573852
0605-02-15;278.650858568215;279.603198802301;277.698518334128
0605-03-15;278.990435254661;280.243378909223;277.7374916001
0605-04-15;279.228738834419;280.775732498979;277.681745169859
0605-05-15;279.170838825682;280.677888652359;277.663788999006
0605-06-15;278.437024122501;279.162426697138;277.711621547864
0605-07-15;276.796255117392;275.880162723782;277.712347511002
0605-08-15;275.192628776084;272.818576582402;277.566680969766
0605-09-15;275.15176239264;272.91532513547;277.38819964981
0605-10-15;276.187327565379;275.023207372316;277.351447758442
0605-11-15;277.190292480819;276.900862731659;277.47972222998
0605-12-15;277.825698545037;278.141880433872;277.509516656201
0606-01-15;278.284060561883;278.963280505212;277.604840618554
0606-02-15;278.664859617463;279.617199851549;277.712519383376
0606-03-15;279.004496512749;280.257440167311;277.751552858188
0606-04-15;279.242833212269;280.789826876829;277.695839547709
0606-05-15;279.184942687348;280.691992514025;277.677892860672
0606-06-15;278.451117695129;279.176520269766;277.725715120492
0606-07-15;276.81032249122;275.89423009761;277.72641488483
0606-08-15;275.206657904444;272.832605710762;277.580710098126
0606-09-15;275.165745091955;272.929307834785;277.402182349125
0606-10-15;276.201259515165;275.037139322102;277.365379708228
0606-11-15;277.204173223685;276.914743474525;277.493602972846
0606-12-15;277.839531486683;278.155713375518;277.523349597847
0607-01-15;278.297852971103;278.977072914432;277.618633027774
0607-02-15;278.678622626144;279.63096286023;277.726282392058
0607-03-15;279.018245071598;280.27118872616;277.765301417037
0607-04-15;279.256585140622;280.803578805182;277.709591476062
0607-05-15;279.198717843208;280.705767669885;277.691668016532
0607-06-15;278.464937957475;279.190340532112;277.739535382838
0607-07-15;276.824211760014;275.908119366404;277.740304153624
0607-08-15;275.220642100626;272.846589906944;277.594694294308
0607-09-15;275.179852157447;272.943414900277;277.416289414617
0607-10-15;276.215519412865;275.051399219802;277.379639605928
0607-11-15;277.218617937474;276.929188188314;277.508047686635
0607-12-15;277.854195021421;278.170376910256;277.538013132585
0608-01-15;278.312771352629;278.991991295958;277.6335514093
0608-02-15;278.693833901277;279.646174135363;277.74149366719
0608-03-15;279.03378926177;280.286732916332;277.780845607209
0608-04-15;279.272500506978;280.819494171538;277.725506842419
0608-05-15;279.215034381898;280.722084208575;277.707984555222
0608-06-15;278.481676740724;279.207079315361;277.756274166087
0608-07-15;276.841384936118;275.925292542508;277.757477329728
0608-08-15;275.238252893954;272.864200700272;277.612305087636
0608-09-15;275.197894868439;272.961457611269;277.434332125609
0608-10-15;276.233979418036;275.069859224973;277.398099611099
0608-11-15;277.237471689409;276.948041940249;277.52690143857
0608-12-15;277.873410048779;278.189591937614;277.557228159943
0609-01-15;278.332306260142;279.011526203471;277.653086316813
0609-02-15;278.713638369747;279.665978603833;277.76129813566
0609-03-15;279.053804083382;280.306747737944;277.800860428821
0609-04-15;279.292661920793;280.839655585353;277.745668256234
0609-05-15;279.235282713768;280.742332540445;277.728232887092
0609-06-15;278.501957443437;279.227360018074;277.7765548688
0609-07-15;276.861648589398;275.945556195788;277.777740983008
0609-08-15;275.25845520446;272.884403010778;277.632507398142
0609-09-15;275.217996669767;272.981559412597;277.454433926937
0609-10-15;276.253946670717;275.089826477654;277.41806686378
0609-11-15;277.257275480908;276.967845731748;277.546705230069
0609-12-15;277.893026593498;278.209208482333;277.576844704662
0610-01-15;278.351716899418;279.030936842747;277.672496956089
0610-02-15;278.732829571853;279.685169805939;277.780489337766
0610-03-15;279.072767437938;280.3257110925;277.819823783377
0610-04-15;279.311391969082;280.858385633642;277.764398304523
0610-05-15;279.253771305278;280.760821131955;277.746721478602
0610-06-15;278.520192815546;279.245595390183;277.794790240909
0610-07-15;276.87961536737;275.96352297376;277.79570776098
0610-08-15;275.276134401449;272.902082207767;277.650186595131
0610-09-15;275.235365686815;272.998928429645;277.471802943985
0610-10-15;276.270979296752;275.106859103689;277.435099489815
0610-11-15;277.273941892751;276.984512143591;277.563371641912
0610-12-15;277.909293355855;278.22547524469;277.593111467019
0611-01-15;278.367546964884;279.046766908213;277.688327021555
0611-02-15;278.748182280912;279.700522514998;277.795842046825
0611-03-15;279.087598519414;280.340542173976;277.834654864853
0611-04-15;279.325658174696;280.872651839256;277.778664510137
0611-05-15;279.267448208358;280.774498035035;277.760398381682
0611-06-15;278.533279118108;279.258681692745;277.807876543471
0611-07-15;276.892132900126;275.976040506516;277.808225293736
0611-08-15;275.288128123801;272.914075930119;277.662180317483
0611-09-15;275.246903686857;273.010466429687;277.483340944027
0611-10-15;276.282152791272;275.118032598209;277.446272984335
0611-11-15;277.284865227226;276.995435478066;277.574294976387
0611-12-15;277.920104004457;278.236285893292;277.603922115621
0612-01-15;278.378405530475;279.057625473804;277.699185587146
0612-02-15;278.759272495048;279.711612729134;277.806932260961
0612-03-15;279.099127242341;280.352070896903;277.84618358778
0612-04-15;279.337845855291;280.884839519851;277.790852190731
0612-05-15;279.280483554739;280.787533381416;277.773433728063
0612-06-15;278.54730544143;279.272708016067;277.821902866793
0612-07-15;276.907248108894;275.991155715284;277.823340502504
0612-08-15;275.304384723871;272.930332530189;277.678436917553
0612-09-15;275.264308781437;273.027871524267;277.500746038607
0612-10-15;276.300668080919;275.136547887856;277.464788273982
0612-11-15;277.30440700985;277.01497726069;277.593836759011
0612-12-15;277.940543175316;278.256725064152;277.62436128648
0613-01-15;278.399567582181;279.07878752551;277.720347638852
0613-02-15;278.780937517562;279.733277751648;277.828597283475
0613-03-15;279.121029922977;280.373973577539;277.868086268416
0613-04-15;279.359686705158;280.906680369718;277.812693040599
0613-05-15;279.301997462753;280.80904728943;277.794947636077
0613-06-15;278.568287932014;279.293690506651;277.842885357377
0613-07-15;276.927555408469;276.011463014859;277.843647802079
0613-08-15;275.323933760858;272.949881567176;277.69798595454
0613-09-15;275.283077186256;273.046639929086;277.519514443426
0613-10-15;276.318694185992;275.154573992929;277.482814379055
0613-11-15;277.321789849596;277.032360100436;277.611219598757
0613-12-15;277.957442486156;278.273624374992;277.64126059732
0614-01-15;278.416203802534;279.095423745863;277.736983859205
0614-02-15;278.797591787846;279.749932021932;277.84525155376
0614-03-15;279.138044085611;280.390987740173;277.88510043105
0614-04-15;279.377452827087;280.924446491647;277.830459162527
0614-05-15;279.320872807763;280.82792263444;277.813822981087
0614-06-15;278.588553090184;279.313955664821;277.863150515547
0614-07-15;276.949413975052;276.033321581442;277.865506368662
0614-08-15;275.347512336281;272.973460142599;277.721564529963
0614-09-15;275.308425376117;273.071988118947;277.544862633287
0614-10-15;276.345784601061;275.181664407998;277.509904794124
0614-11-15;277.350518105818;277.061088356658;277.639947854979
0614-12-15;277.987627204647;278.303809093482;277.671445315811
0615-01-15;278.447586609583;279.126806552912;277.768366666254
0615-02-15;278.829837314916;279.782177549002;277.877497080829
0615-03-15;279.170739969335;280.423683623897;277.917796314774
0615-04-15;279.410117648858;280.957111313418;277.863123984299
0615-05-15;279.353041529012;280.860091355689;277.845991702336
0615-06-15;278.619829776334;279.345232350971;277.894427201697
0615-07-15;276.979472616203;276.063380222593;277.895565009813
0615-08-15;275.376096847211;273.002044653529;277.750149040893
0615-09-15;275.335349596287;273.098912339117;277.571786853457
0615-10-15;276.37093229461;275.206812101547;277.535052487673
0615-11-15;277.373842961565;277.084413212405;277.663272710726
0615-12-15;278.009152836089;278.325334724924;277.692970947253
0616-01-15;278.467406554897;279.146626498226;277.788186611568
0616-02-15;278.84811503696;279.800455271046;277.895774802873
0616-03-15;279.187708855646;280.440652510208;277.934765201085
0616-04-15;279.426077049216;280.973070713776;277.879083384657
0616-05-15;279.368299724311;280.875349550988;277.861249897635
0616-06-15;278.634660700688;279.360063275325;277.909258126051
0616-07-15;276.994114741501;276.078022347891;277.910207135111
0616-08-15;275.390753183119;273.016700989437;277.764805376801
0616-09-15;275.350187690242;273.113750433072;277.586624947412
0616-10-15;276.386084231826;275.221964038763;277.550204424889
0616-11-15;277.389405365029;277.099975615869;277.67883511419
0616-12-15;278.025186866564;278.3413687554;277.709004977728
0617-01-15;278.483937910921;279.16315785425;277.804717967592
0617-02-15;278.865133954844;279.81747418893;277.912793720757
0617-03-15;279.205170109476;280.458113764038;277.952226454915
0617-04-15;279.443901093259;280.990894757819;277.896907428699
0617-05-15;279.38639594448;280.893445771157;277.879346117804
0617-06-15;278.652949318521;279.378351893158;277.927546743884
0617-07-15;277.012527685889;276.096435292279;277.928620079499
0617-08-15;275.409234090299;273.035181896617;277.783286283981
0617-09-15;275.368691903803;273.132254646633;277.605129160973
0617-10-15;276.404578802705;275.240458609642;277.568698995768
0617-11-15;277.407869051513;277.118439302353;277.697298800674
0617-12-15;278.043610134291;278.359792023126;277.727428245455
0618-01-15;278.502322932877;279.181542876206;277.823102989548
0618-02-15;278.883494611364;279.83583484545;277.931154377277
0618-03-15;279.223531988246;280.476475642808;277.970588333685
0618-04-15;279.462301327397;281.009294991957;277.915307662838
0618-05-15;279.404878980436;280.911928807113;277.89782915376
0618-06-15;278.67156246685;279.396965041487;277.946159892213
0618-07-15;277.031320918918;276.115228525308;277.947413312528
0618-08-15;275.428260042131;273.054207848449;277.802312235813
0618-09-15;275.388005870312;273.151568613142;277.624443127482
0618-10-15;276.424238741542;275.260118548479;277.588358934605
0618-11-15;277.427935582102;277.138505832942;277.717365331263
0618-12-15;278.064146537828;278.380328426664;277.747964648992
0619-01-15;278.523395152335;279.202615095664;277.844175209006
0619-02-15;278.905171251489;279.857511485575;277.952831017402
0619-03-15;279.245884315557;280.498827970119;277.992940660996
0619-04-15;279.485403123729;281.032396788289;277.938409459169
0619-05-15;279.428793287154;280.935843113831;277.921743460478
0619-06-15;278.696317802342;279.421720376979;277.970915227705
0619-07-15;277.056908791474;276.140816397864;277.973001185084
0619-08-15;275.454634949942;273.08058275626;277.828687143624
0619-09-15;275.415085301473;273.178648044303;277.651522558643
0619-10-15;276.451903174047;275.287782980984;277.61602336711
0619-11-15;277.456028483848;277.166598734688;277.745458233009
0619-12-15;278.092474366614;278.40865625545;277.776292477778
0620-01-15;278.55172735586;279.230947299189;277.872507412531
0620-02-15;278.933240267355;279.885580501441;277.980900033268
0620-03-15;279.273385571267;280.526329225829;278.020441916706
0620-04-15;279.511995236945;281.058988901505;277.965001572385
0620-05-15;279.454130613511;280.961180440188;277.947080786835
0620-06-15;278.720120475485;279.445523050122;277.994717900848
0620-07-15;277.078971941926;276.162879548316;277.995064335536
0620-08-15;275.474828705106;273.100776511424;277.848880898788
0620-09-15;275.433354785629;273.196917528459;277.669792042799
0620-10-15;276.468268508354;275.304148315291;277.632388701417
0620-11-15;277.470584786345;277.181155037185;277.760014535506
0620-12-15;278.105391752218;278.421573641054;277.789209863382
0621-01-15;278.563250936367;279.242470879696;277.884030993038
0621-02-15;278.943690151439;279.896030385525;277.991349917352
0621-03-15;279.283156864482;280.536100519044;278.030213209921
0621-04-15;279.52155795669;281.06855162125;277.97456429213
0621-05-15;279.463992282186;280.971042108863;277.95694245551
0621-06-15;278.730726269225;279.456128843862;278.005323694588
0621-07-15;277.090687940101;276.174595546491;278.006780333711
0621-08-15;275.487941890322;273.11388969664;277.861994084004
0621-09-15;275.448073043728;273.211635786558;277.684510300898
0621-10-15;276.484720628414;275.320600435351;277.648840821477
0621-11-15;277.488820460676;277.199390711516;277.778250209837
0621-12-15;278.125381576369;278.441563465205;277.809199687533
0622-01-15;278.584886409121;279.26410635245;277.905666465792
0622-02-15;278.966783674814;279.9191239089;278.014443440727
0622-03-15;279.307441743733;280.560385398295;278.054498089172
0622-04-15;279.54668841021;281.09368207477;277.99969474565
0622-05-15;279.489569882892;280.996619709569;277.982520056216
0622-06-15;278.756389516351;279.481792090988;278.030986941714
0622-07-15;277.116131529775;276.200039136165;278.032223923385
0622-08-15;275.512916715564;273.138864521882;277.886968909246
0622-09-15;275.472386194453;273.235948937283;277.708823451623
0622-10-15;276.50823539143;275.344115198367;277.672355584493
0622-11-15;277.511456319687;277.222026570527;277.800886068848
0622-12-15;278.147114211969;278.463296100804;277.830932323133
0623-01-15;278.6057476988;279.284967642129;277.926527755471
0623-02-15;278.986861692957;279.939201927043;278.03452145887
0623-03-15;279.326880761615;280.579824416177;278.073937107054
0623-04-15;279.565688896003;281.112682560563;278.018695231444
0623-05-15;279.50837546857;281.015425295247;278.001325641894
0623-06-15;278.775230241315;279.500632815952;278.049827666678
0623-07-15;277.135208152896;276.219115759286;278.051300546506
0623-08-15;275.532400711518;273.158348517836;277.9064529052
0623-09-15;275.492419753719;273.255982496549;277.728857010889
0623-10-15;276.528931420291;275.364811227228;277.693051613354
0623-11-15;277.53289844023;277.24346869107;277.822328189391
0623-12-15;278.169356762085;278.48553865092;277.853174873249
0624-01-15;278.628815732182;279.308035675511;277.949595788853
0624-02-15;279.010750979104;279.96309121319;278.058410745018
0624-03-15;279.351557785829;280.604501440391;278.098614131268
0624-04-15;279.591090859389;281.138084523949;278.04409719483
0624-05-15;279.534412476134;281.041462302811;278.027362649458
0624-06-15;278.80179428038;279.527196855017;278.076391705743
0624-07-15;277.162175023003;276.246082629393;278.078267416613
0624-08-15;275.559630011867;273.185577818185;277.933682205549
0624-09-15;275.519754883165;273.283317625995;277.756192140335
0624-10-15;276.556199577347;275.392079384284;277.72031977041
0624-11-15;277.559910623067;277.270480873907;277.849340372228
0624-12-15;278.195907768532;278.512089657367;277.879725879696
0625-01-15;278.654684159725;279.333904103054;277.975464216396
0625-02-15;279.035699224884;279.98803945897;278.083358990797
0625-03-15;279.375332046648;280.62827570121;278.122388392087
0625-04-15;279.613421131705;281.160414796265;278.066427467146
0625-05-15;279.555019095847;281.062068922524;278.047969269171
0625-06-15;278.820445791235;279.545848365872;278.095043216598
0625-07-15;277.178718624431;276.262626230821;278.094811018041
0625-08-15;275.573991842093;273.199939648411;277.948044035775
0625-09-15;275.531940019214;273.295502762044;277.768377276384
0625-10-15;276.56629203504;275.402171841977;277.730412228103
0625-11-15;277.56807335702;277.27864360786;277.857503106181
0625-12-15;278.20238267216;278.518564560995;277.886200783324
0626-01-15;278.65979206524;279.339012008569;277.980572121911
0626-02-15;279.039839903296;279.992180137382;278.087499669209
0626-03-15;279.378984207761;280.631927862323;278.1260405532
0626-04-15;279.617142424122;281.164136088682;278.070148759562
0626-05-15;279.559436569037;281.066486395714;278.052386742361
0626-06-15;278.826150126567;279.551552701204;278.10074755193
0626-07-15;277.18619736865;276.27010497504;278.10228976226
0626-08-15;275.583628305077;273.209576111395;277.957680498759
0626-09-15;275.544013273974;273.307576016804;277.780450531144
0626-10-15;276.580976917721;275.416856724658;277.745097110784
0626-11-15;277.585440466901;277.296010717741;277.874870216062
0626-12-15;278.222398371652;278.538580260488;277.906216482816
0627-01-15;278.682318479888;279.361538423217;278.003098536559
0627-02-15;279.064634921778;280.016975155864;278.112294687691
0627-03-15;279.40570148189;280.658645136452;278.152757827329
0627-04-15;279.645331368844;281.192325033404;278.098337704284
0627-05-15;279.588548847114;281.095598673791;278.081499020438
0627-06-15;278.85563549746;279.581038072097;278.130232922823
0627-07-15;277.215577823483;276.299485429873;278.131670217093
0627-08-15;275.612500063854;273.238447870172;277.986552257536
0627-09-15;275.572046785579;273.335609528409;277.808484042749
0627-10-15;276.607916859919;275.443796666856;277.772037052982
0627-11-15;277.611105746337;277.321675997177;277.900535495498
0627-12-15;278.246682123851;278.562864012686;277.930500235015
0628-01-15;278.705188069255;279.384408012584;278.025968125926
0628-02-15;279.086131941599;280.038472175685;278.133791707513
0628-03-15;279.42594175433;280.678885408892;278.172998099769
0628-04-15;279.664504944948;281.211498609508;278.117511280389
0628-05-15;279.606917506288;281.113967332965;278.099867679612
0628-06-15;278.873480934861;279.598883509498;278.148078360224
0628-07-15;277.233152261984;276.317059868374;278.149244655594
0628-08-15;275.63002424058;273.255972046898;278.004076434262
0628-09-15;275.589709951908;273.353272694738;277.826147209078
0628-10-15;276.625876781478;275.461756588415;277.789996974541
0628-11-15;277.629488703006;277.340058953846;277.918918452167
0628-12-15;278.265582909762;278.581764798598;277.949401020926
0629-01-15;278.72466999279;279.403889936119;278.045450049461
0629-02-15;279.106226825392;280.058567059478;278.153886591305
0629-03-15;279.446649935267;280.699593589829;278.193706280706
0629-04-15;279.685795274167;281.232788938727;278.138801609607
0629-05-15;279.628727845144;281.135777671821;278.121678018468
0629-06-15;278.895732485548;279.621135060185;278.170329910911
0629-07-15;277.255765749931;276.339673356321;278.171858143541
0629-08-15;275.65292078288;273.278868589198;278.026972976562
0629-09-15;275.612811057313;273.376373800143;277.849248314483
0629-10-15;276.649104350405;275.484984157342;277.813224543468
0629-11-15;277.652765027533;277.363335278373;277.942194776694
0629-12-15;278.288830673629;278.605012562465;277.972648784793
0630-01-15;278.747812271401;279.42703221473;278.068592328072
0630-02-15;279.129187085811;280.081527319897;278.176846851724
0630-03-15;279.469352036222;280.722295690784;278.216408381661
0630-04-15;279.708163466047;281.255157130607;278.161169801487
0630-05-15;279.650686832428;281.157736659105;278.143637005752
0630-06-15;278.91721367502;279.642616249657;278.191811100383
0630-07-15;277.276718714831;276.360626321221;278.192811108441
0630-08-15;275.673314489407;273.299262295725;278.047366683089
0630-09-15;275.632633864627;273.396196607457;277.869071121797
0630-10-15;276.668364010624;275.504243817561;277.832484203687
0630-11-15;277.671488685735;277.382058936575;277.960918434896
0630-12-15;278.307064867852;278.623246756687;277.990882979016
0631-01-15;278.765622932641;279.44484287597;278.086402989312
